year,overall_rating,player_name
2011,77.5,Marco Amelia
2012,77.0,Marco Amelia
2013,75.0,Marco Amelia
2014,72.2,Marco Amelia
2015,70.0,Marco Amelia
2007,89.0,Francesco Totti
2008,87.0,Francesco Totti
2009,86.5,Francesco Totti
2010,83.5,Francesco Totti
2011,80.5,Francesco Totti
2012,79.5,Francesco Totti
2013,80.84615384615384,Francesco Totti
2014,80.72727272727273,Francesco Totti
2015,80.0,Francesco Totti
2016,79.0,Francesco Totti
2007,75.0,Martin Jiranek
2008,73.0,Martin Jiranek
2009,78.0,Martin Jiranek
2010,76.0,Martin Jiranek
2011,73.5,Martin Jiranek
2012,73.0,Martin Jiranek
2013,73.0,Martin Jiranek
2014,73.0,Martin Jiranek
2007,85.5,Marco Materazzi
2008,81.0,Marco Materazzi
2009,79.5,Marco Materazzi
2010,78.0,Marco Materazzi
2011,76.0,Marco Materazzi
2007,92.0,Gianluigi Buffon
2008,90.0,Gianluigi Buffon
2009,89.0,Gianluigi Buffon
2010,87.0,Gianluigi Buffon
2011,85.0,Gianluigi Buffon
2012,86.5,Gianluigi Buffon
2013,86.5,Gianluigi Buffon
2014,82.875,Gianluigi Buffon
2015,83.66666666666667,Gianluigi Buffon
2016,84.0,Gianluigi Buffon
2007,78.0,Stephen Appiah
2010,72.0,Stephen Appiah
2011,68.0,Stephen Appiah
2007,86.0,Dida
2008,76.0,Dida
2009,74.0,Dida
2010,74.0,Dida
2012,74.0,Dida
2013,73.57142857142857,Dida
2014,74.0,Dida
2007,81.5,Gennaro Gattuso
2008,82.0,Gennaro Gattuso
2009,83.0,Gennaro Gattuso
2010,78.5,Gennaro Gattuso
2011,77.5,Gennaro Gattuso
2012,77.0,Gennaro Gattuso
2013,77.5,Gennaro Gattuso
2007,91.0,Alessandro Nesta
2008,88.0,Alessandro Nesta
2009,84.0,Alessandro Nesta
2010,84.5,Alessandro Nesta
2011,84.0,Alessandro Nesta
2012,83.0,Alessandro Nesta
2013,78.22222222222223,Alessandro Nesta
2007,81.0,Dejan Stankovic
2008,82.0,Dejan Stankovic
2009,82.0,Dejan Stankovic
2010,80.5,Dejan Stankovic
2011,80.5,Dejan Stankovic
2012,80.0,Dejan Stankovic
2013,78.375,Dejan Stankovic
2007,86.5,Pavel Nedved
2008,81.0,Pavel Nedved
2009,80.0,Pavel Nedved
2007,86.0,Edwin van der Sar
2008,85.0,Edwin van der Sar
2009,84.0,Edwin van der Sar
2010,83.0,Edwin van der Sar
2011,83.0,Edwin van der Sar
2007,87.0,Alessandro Del Piero
2008,87.0,Alessandro Del Piero
2009,86.5,Alessandro Del Piero
2010,81.5,Alessandro Del Piero
2011,80.0,Alessandro Del Piero
2012,77.0,Alessandro Del Piero
2013,76.0,Alessandro Del Piero
2014,72.0,Alessandro Del Piero
2007,89.0,David Trezeguet
2008,86.0,David Trezeguet
2009,82.0,David Trezeguet
2010,79.5,David Trezeguet
2011,76.0,David Trezeguet
2012,76.0,David Trezeguet
2013,75.16666666666667,David Trezeguet
2014,74.0,David Trezeguet
2007,81.5,Filippo Inzaghi
2008,80.0,Filippo Inzaghi
2009,78.5,Filippo Inzaghi
2010,75.0,Filippo Inzaghi
2011,76.0,Filippo Inzaghi
2012,73.0,Filippo Inzaghi
2007,69.0,"Dario Simic,25"
2008,74.0,"Dario Simic,25"
2009,74.0,"Dario Simic,25"
2007,87.5,Andrea Pirlo
2008,87.0,Andrea Pirlo
2009,86.0,Andrea Pirlo
2010,83.5,Andrea Pirlo
2011,82.0,Andrea Pirlo
2012,86.0,Andrea Pirlo
2013,86.25,Andrea Pirlo
2014,84.2,Andrea Pirlo
2015,83.2,Andrea Pirlo
2016,81.5,Andrea Pirlo
2007,76.5,Nuno Gomes
2008,75.0,Nuno Gomes
2009,76.0,Nuno Gomes
2010,75.5,Nuno Gomes
2011,74.5,Nuno Gomes
2012,73.0,Nuno Gomes
2013,69.0,Nuno Gomes
2007,78.5,Luis Boa Morte
2008,75.0,Luis Boa Morte
2009,75.0,Luis Boa Morte
2010,74.0,Luis Boa Morte
2011,66.0,Luis Boa Morte
2012,66.0,Luis Boa Morte
2007,82.5,Louis Saha
2008,80.0,Louis Saha
2009,79.0,Louis Saha
2010,81.5,Louis Saha
2011,79.5,Louis Saha
2012,77.0,Louis Saha
2013,76.0,Louis Saha
2007,78.5,Olof Mellberg
2008,77.0,Olof Mellberg
2009,77.0,Olof Mellberg
2010,79.0,Olof Mellberg
2011,78.0,Olof Mellberg
2012,78.0,Olof Mellberg
2013,75.5,Olof Mellberg
2014,74.0,Olof Mellberg
2007,84.0,Eric Abidal
2008,84.0,Eric Abidal
2009,82.5,Eric Abidal
2010,82.0,Eric Abidal
2011,81.0,Eric Abidal
2012,79.5,Eric Abidal
2013,77.33333333333333,Eric Abidal
2014,76.33333333333333,Eric Abidal
2007,83.5,Gael Givet
2008,75.0,Gael Givet
2009,75.0,Gael Givet
2010,74.0,Gael Givet
2011,74.5,Gael Givet
2012,73.0,Gael Givet
2013,68.75,Gael Givet
2014,67.66666666666667,Gael Givet
2015,65.5,Gael Givet
2016,65.0,Gael Givet
2007,85.5,Rafael Marquez
2008,83.0,Rafael Marquez
2009,84.0,Rafael Marquez
2010,81.5,Rafael Marquez
2011,80.0,Rafael Marquez
2012,75.0,Rafael Marquez
2013,72.4,Rafael Marquez
2014,75.5,Rafael Marquez
2015,75.25,Rafael Marquez
2016,75.5,Rafael Marquez
2007,83.5,Mickael Landreau
2008,81.0,Mickael Landreau
2009,79.0,Mickael Landreau
2010,79.0,Mickael Landreau
2011,79.5,Mickael Landreau
2012,81.0,Mickael Landreau
2013,81.75,Mickael Landreau
2014,81.0,Mickael Landreau
2007,91.0,Ronaldinho
2008,87.0,Ronaldinho
2009,84.5,Ronaldinho
2010,83.5,Ronaldinho
2011,83.0,Ronaldinho
2012,83.5,Ronaldinho
2013,82.14285714285714,Ronaldinho
2014,80.5,Ronaldinho
2015,78.66666666666667,Ronaldinho
2007,68.0,Masoud Shojaei
2008,68.0,Masoud Shojaei
2009,74.0,Masoud Shojaei
2010,75.5,Masoud Shojaei
2011,74.5,Masoud Shojaei
2012,73.0,Masoud Shojaei
2013,70.0,Masoud Shojaei
2014,72.0,Masoud Shojaei
2007,83.0,Simone Perrotta
2008,81.0,Simone Perrotta
2009,80.0,Simone Perrotta
2010,78.5,Simone Perrotta
2011,77.0,Simone Perrotta
2012,73.0,Simone Perrotta
2013,72.0,Simone Perrotta
2007,77.5,David Jarolim
2008,77.0,David Jarolim
2009,78.5,David Jarolim
2010,78.0,David Jarolim
2011,76.5,David Jarolim
2012,74.0,David Jarolim
2007,83.0,Juanito
2008,79.0,Juanito
2009,78.0,Juanito
2010,75.5,Juanito
2011,71.0,Juanito
2012,67.0,Juanito
2007,82.5,Carlos Marchena
2008,82.0,Carlos Marchena
2009,82.0,Carlos Marchena
2010,81.0,Carlos Marchena
2011,79.5,Carlos Marchena
2012,75.5,Carlos Marchena
2013,72.4,Carlos Marchena
2014,72.0,Carlos Marchena
2007,80.5,Ivan Klasnic
2008,80.0,Ivan Klasnic
2009,71.5,Ivan Klasnic
2010,71.5,Ivan Klasnic
2011,72.5,Ivan Klasnic
2012,73.0,Ivan Klasnic
2013,73.0,Ivan Klasnic
2007,71.0,Hans Sarpei
2008,68.0,Hans Sarpei
2009,68.0,Hans Sarpei
2010,70.0,Hans Sarpei
2011,68.5,Hans Sarpei
2012,68.0,Hans Sarpei
2007,82.0,Ivica Olic
2008,79.0,Ivica Olic
2009,81.0,Ivica Olic
2010,81.5,Ivica Olic
2011,80.5,Ivica Olic
2012,79.0,Ivica Olic
2013,78.0,Ivica Olic
2014,78.6,Ivica Olic
2015,77.5,Ivica Olic
2016,74.0,Ivica Olic
2007,79.0,Shinji Ono
2008,78.0,Shinji Ono
2009,75.0,Shinji Ono
2010,74.0,Shinji Ono
2013,72.71428571428571,Shinji Ono
2014,73.0,Shinji Ono
2007,77.5,Hugo Viana
2008,75.0,Hugo Viana
2009,73.0,Hugo Viana
2010,75.5,Hugo Viana
2011,79.0,Hugo Viana
2012,78.5,Hugo Viana
2013,78.0,Hugo Viana
2007,72.0,Petit
2008,79.0,Petit
2009,78.0,Petit
2010,76.0,Petit
2011,75.0,Petit
2012,74.0,Petit
2007,68.0,Hussain Abdul Ghani
2012,68.0,Hussain Abdul Ghani
2013,66.0,Hussain Abdul Ghani
2014,65.83333333333333,Hussain Abdul Ghani
2015,70.14285714285714,Hussain Abdul Ghani
2016,71.0,Hussain Abdul Ghani
2007,78.0,Ji-Sung Park
2008,78.0,Ji-Sung Park
2009,80.0,Ji-Sung Park
2010,78.5,Ji-Sung Park
2011,80.5,Ji-Sung Park
2012,80.0,Ji-Sung Park
2013,76.66666666666667,Ji-Sung Park
2014,78.0,Ji-Sung Park
2007,77.0,Erik Edman
2008,75.5,Erik Edman
2009,74.0,Erik Edman
2010,72.5,Erik Edman
2011,68.0,Erik Edman
2012,67.0,Erik Edman
2013,61.75,Erik Edman
2007,76.0,Steven Cherundolo
2008,74.0,Steven Cherundolo
2009,72.0,Steven Cherundolo
2010,71.5,Steven Cherundolo
2011,73.0,Steven Cherundolo
2012,73.0,Steven Cherundolo
2013,73.0,Steven Cherundolo
2007,79.0,Jermaine Jenas
2008,79.0,Jermaine Jenas
2009,78.0,Jermaine Jenas
2010,76.0,Jermaine Jenas
2011,76.0,Jermaine Jenas
2012,74.5,Jermaine Jenas
2013,72.0,Jermaine Jenas
2014,72.0,Jermaine Jenas
2007,82.5,Arne Friedrich
2008,81.0,Arne Friedrich
2009,80.0,Arne Friedrich
2010,79.0,Arne Friedrich
2011,71.0,Arne Friedrich
2012,71.0,Arne Friedrich
2013,74.0,Arne Friedrich
2007,71.0,Diego Benaglio
2008,76.0,Diego Benaglio
2009,80.0,Diego Benaglio
2010,80.5,Diego Benaglio
2011,79.0,Diego Benaglio
2012,78.5,Diego Benaglio
2013,80.0,Diego Benaglio
2014,80.0,Diego Benaglio
2015,81.0,Diego Benaglio
2016,80.0,Diego Benaglio
2007,75.5,Jiri Stajner
2008,73.0,Jiri Stajner
2009,73.0,Jiri Stajner
2010,73.5,Jiri Stajner
2007,86.5,Didier Drogba
2008,87.0,Didier Drogba
2009,85.0,Didier Drogba
2010,87.5,Didier Drogba
2011,86.0,Didier Drogba
2012,85.5,Didier Drogba
2013,83.375,Didier Drogba
2014,82.5,Didier Drogba
2015,81.0,Didier Drogba
2016,81.0,Didier Drogba
2007,78.0,Stephane Grichting
2008,75.0,Stephane Grichting
2009,77.0,Stephane Grichting
2010,78.0,Stephane Grichting
2011,75.0,Stephane Grichting
2012,71.5,Stephane Grichting
2013,71.33333333333333,Stephane Grichting
2014,71.71428571428571,Stephane Grichting
2015,67.2,Stephane Grichting
2007,73.0,Fredrik Stenman
2009,71.0,Fredrik Stenman
2010,70.0,Fredrik Stenman
2011,71.5,Fredrik Stenman
2012,72.0,Fredrik Stenman
2013,71.2,Fredrik Stenman
2014,67.25,Fredrik Stenman
2015,66.44444444444444,Fredrik Stenman
2007,71.5,Petter Hansson
2008,75.0,Petter Hansson
2009,76.5,Petter Hansson
2010,77.0,Petter Hansson
2011,72.0,Petter Hansson
2012,67.0,Petter Hansson
2007,78.5,Markus Rosenberg
2008,80.0,Markus Rosenberg
2009,78.0,Markus Rosenberg
2010,74.5,Markus Rosenberg
2011,73.0,Markus Rosenberg
2012,73.0,Markus Rosenberg
2013,72.0,Markus Rosenberg
2014,72.0,Markus Rosenberg
2015,73.41666666666667,Markus Rosenberg
2016,73.0,Markus Rosenberg
2007,91.5,Wayne Rooney
2008,87.0,Wayne Rooney
2009,87.0,Wayne Rooney
2010,88.5,Wayne Rooney
2011,88.5,Wayne Rooney
2012,89.5,Wayne Rooney
2013,87.25,Wayne Rooney
2014,86.5,Wayne Rooney
2015,85.8,Wayne Rooney
2016,85.0,Wayne Rooney
2007,77.0,Peter Crouch
2008,76.0,Peter Crouch
2009,78.0,Peter Crouch
2010,78.5,Peter Crouch
2011,79.0,Peter Crouch
2012,77.0,Peter Crouch
2013,76.8,Peter Crouch
2014,75.0,Peter Crouch
2015,75.75,Peter Crouch
2016,75.0,Peter Crouch
2007,85.0,Kolo Toure
2008,85.0,Kolo Toure
2009,85.0,Kolo Toure
2010,84.0,Kolo Toure
2011,83.0,Kolo Toure
2012,81.5,Kolo Toure
2013,80.0,Kolo Toure
2014,79.0,Kolo Toure
2015,77.5,Kolo Toure
2007,82.5,Luis Garcia
2008,79.0,Luis Garcia
2009,79.0,Luis Garcia
2010,74.5,Luis Garcia
2011,71.0,Luis Garcia
2012,70.5,Luis Garcia
2013,72.0,Luis Garcia
2016,71.5,Luis Garcia
2007,87.0,Arjen Robben
2008,84.0,Arjen Robben
2009,85.5,Arjen Robben
2010,86.5,Arjen Robben
2011,88.5,Arjen Robben
2012,88.5,Arjen Robben
2013,87.4,Arjen Robben
2014,88.8,Arjen Robben
2015,90.0,Arjen Robben
2016,89.0,Arjen Robben
2007,75.0,Philipp Degen
2008,75.0,Philipp Degen
2009,73.0,Philipp Degen
2010,73.0,Philipp Degen
2011,68.0,Philipp Degen
2012,67.5,Philipp Degen
2013,65.85714285714286,Philipp Degen
2014,65.0,Philipp Degen
2015,63.166666666666664,Philipp Degen
2007,83.0,Scott Chipperfield
2008,76.0,Scott Chipperfield
2009,74.0,Scott Chipperfield
2010,72.0,Scott Chipperfield
2011,68.0,Scott Chipperfield
2012,62.0,Scott Chipperfield
2007,73.0,Ivan Ergic
2008,71.0,Ivan Ergic
2009,73.0,Ivan Ergic
2010,72.5,Ivan Ergic
2011,72.0,Ivan Ergic
2007,76.0,Johnny Heitinga
2008,78.0,Johnny Heitinga
2009,79.0,Johnny Heitinga
2010,79.5,Johnny Heitinga
2011,77.0,Johnny Heitinga
2012,77.5,Johnny Heitinga
2013,77.85714285714286,Johnny Heitinga
2014,76.2,Johnny Heitinga
2015,74.0,Johnny Heitinga
2007,86.0,Rafael van der Vaart
2008,86.0,Rafael van der Vaart
2009,84.0,Rafael van der Vaart
2010,84.0,Rafael van der Vaart
2011,86.0,Rafael van der Vaart
2012,85.5,Rafael van der Vaart
2013,84.0,Rafael van der Vaart
2014,81.5,Rafael van der Vaart
2015,77.625,Rafael van der Vaart
2016,77.0,Rafael van der Vaart
2007,76.5,Maarten Stekelenburg
2008,76.0,Maarten Stekelenburg
2009,76.0,Maarten Stekelenburg
2010,79.5,Maarten Stekelenburg
2011,84.0,Maarten Stekelenburg
2012,83.0,Maarten Stekelenburg
2013,79.0,Maarten Stekelenburg
2014,77.75,Maarten Stekelenburg
2015,77.0,Maarten Stekelenburg
2016,76.0,Maarten Stekelenburg
2007,76.0,Brett Emerton
2008,76.0,Brett Emerton
2010,75.0,Brett Emerton
2011,74.0,Brett Emerton
2012,71.0,Brett Emerton
2013,63.0,Brett Emerton
2014,63.0,Brett Emerton
2007,85.5,Robin van Persie
2008,85.0,Robin van Persie
2009,85.0,Robin van Persie
2010,85.0,Robin van Persie
2011,85.0,Robin van Persie
2012,88.0,Robin van Persie
2013,88.71428571428571,Robin van Persie
2014,88.45454545454545,Robin van Persie
2015,84.83333333333333,Robin van Persie
2016,81.5,Robin van Persie
2007,74.0,Vincenzo Grella
2008,72.0,Vincenzo Grella
2009,72.0,Vincenzo Grella
2010,73.0,Vincenzo Grella
2011,72.5,Vincenzo Grella
2012,69.0,Vincenzo Grella
2007,70.0,Zeljko Kalac
2008,77.0,Zeljko Kalac
2009,73.0,Zeljko Kalac
2007,84.0,Shunsuke Nakamura
2008,80.0,Shunsuke Nakamura
2009,81.0,Shunsuke Nakamura
2010,77.0,Shunsuke Nakamura
2007,85.0,Fernando Meira
2008,81.0,Fernando Meira
2009,79.0,Fernando Meira
2010,79.0,Fernando Meira
2011,76.5,Fernando Meira
2007,87.0,Fernando Torres
2008,88.0,Fernando Torres
2009,88.0,Fernando Torres
2010,87.0,Fernando Torres
2011,85.5,Fernando Torres
2012,84.5,Fernando Torres
2013,82.5,Fernando Torres
2014,81.25,Fernando Torres
2015,79.66666666666667,Fernando Torres
2016,79.0,Fernando Torres
2007,77.0,Mike Hanke
2008,75.0,Mike Hanke
2009,74.0,Mike Hanke
2010,73.0,Mike Hanke
2011,72.0,Mike Hanke
2012,73.5,Mike Hanke
2013,74.125,Mike Hanke
2014,72.5,Mike Hanke
2007,77.5,Ricardo
2008,80.0,Ricardo
2009,76.5,Ricardo
2010,71.0,Ricardo
2011,66.5,Ricardo
2012,66.0,Ricardo
2013,66.4,Ricardo
2014,65.0,Ricardo
2007,79.5,Paulo Ferreira
2008,78.0,Paulo Ferreira
2009,78.0,Paulo Ferreira
2010,76.5,Paulo Ferreira
2011,74.5,Paulo Ferreira
2012,73.5,Paulo Ferreira
2013,72.0,Paulo Ferreira
2007,75.0,Nuno Valente
2008,71.0,Nuno Valente
2009,71.0,Nuno Valente
2007,89.0,Petr Cech
2008,88.0,Petr Cech
2009,86.5,Petr Cech
2010,84.5,Petr Cech
2011,84.5,Petr Cech
2012,84.0,Petr Cech
2013,84.16666666666667,Petr Cech
2014,85.0,Petr Cech
2015,85.0,Petr Cech
2016,86.0,Petr Cech
2007,81.0,Zdenek Grygera
2008,80.0,Zdenek Grygera
2009,79.0,Zdenek Grygera
2010,75.0,Zdenek Grygera
2011,73.5,Zdenek Grygera
2012,70.5,Zdenek Grygera
2007,76.0,Ricardo Cabanas
2008,70.0,Ricardo Cabanas
2009,70.0,Ricardo Cabanas
2010,69.0,Ricardo Cabanas
2011,64.5,Ricardo Cabanas
2012,61.0,Ricardo Cabanas
2007,82.0,Nemanja Vidic
2008,86.0,Nemanja Vidic
2009,87.5,Nemanja Vidic
2010,87.5,Nemanja Vidic
2011,88.0,Nemanja Vidic
2012,89.0,Nemanja Vidic
2013,87.2,Nemanja Vidic
2014,83.83333333333333,Nemanja Vidic
2015,82.6,Nemanja Vidic
2016,81.0,Nemanja Vidic
2007,80.0,Ivica Dragutinovic
2008,75.0,Ivica Dragutinovic
2009,76.0,Ivica Dragutinovic
2010,75.5,Ivica Dragutinovic
2011,75.0,Ivica Dragutinovic
2007,75.5,Anatoli Tymoschuk
2008,84.0,Anatoli Tymoschuk
2009,84.0,Anatoli Tymoschuk
2010,80.5,Anatoli Tymoschuk
2011,80.5,Anatoli Tymoschuk
2012,79.5,Anatoli Tymoschuk
2013,77.25,Anatoli Tymoschuk
2014,75.0,Anatoli Tymoschuk
2007,80.0,Marek Jankulovski
2008,80.0,Marek Jankulovski
2009,77.0,Marek Jankulovski
2010,75.5,Marek Jankulovski
2011,72.0,Marek Jankulovski
2007,83.0,Tiago
2008,78.0,Tiago
2009,78.0,Tiago
2010,78.0,Tiago
2011,79.0,Tiago
2012,78.5,Tiago
2013,79.75,Tiago
2014,80.0,Tiago
2015,80.75,Tiago
2016,80.33333333333333,Tiago
2007,81.5,Bastian Schweinsteiger
2008,80.0,Bastian Schweinsteiger
2009,81.0,Bastian Schweinsteiger
2010,83.0,Bastian Schweinsteiger
2011,86.0,Bastian Schweinsteiger
2012,86.5,Bastian Schweinsteiger
2013,87.5,Bastian Schweinsteiger
2014,88.0,Bastian Schweinsteiger
2015,87.33333333333333,Bastian Schweinsteiger
2016,85.5,Bastian Schweinsteiger
2007,77.0,Tim Cahill
2008,80.0,Tim Cahill
2009,80.0,Tim Cahill
2010,79.5,Tim Cahill
2011,80.5,Tim Cahill
2012,77.5,Tim Cahill
2013,75.4,Tim Cahill
2014,72.78571428571429,Tim Cahill
2015,73.33333333333333,Tim Cahill
2016,73.0,Tim Cahill
2007,83.0,Wesley Sneijder
2008,86.0,Wesley Sneijder
2009,84.5,Wesley Sneijder
2010,85.0,Wesley Sneijder
2011,87.0,Wesley Sneijder
2012,87.0,Wesley Sneijder
2013,85.66666666666667,Wesley Sneijder
2014,84.5,Wesley Sneijder
2015,83.75,Wesley Sneijder
2016,82.0,Wesley Sneijder
2007,70.5,Kew Jaliens
2008,72.0,Kew Jaliens
2009,72.0,Kew Jaliens
2010,70.5,Kew Jaliens
2011,69.0,Kew Jaliens
2012,65.0,Kew Jaliens
2013,65.66666666666667,Kew Jaliens
2014,65.28571428571429,Kew Jaliens
2015,63.0,Kew Jaliens
2007,66.0,Arek Radomski
2008,65.0,Arek Radomski
2009,67.0,Arek Radomski
2010,66.0,Arek Radomski
2011,63.0,Arek Radomski
2012,63.0,Arek Radomski
2007,85.0,Alberto Gilardino
2008,80.0,Alberto Gilardino
2009,83.5,Alberto Gilardino
2010,82.5,Alberto Gilardino
2011,80.0,Alberto Gilardino
2012,79.0,Alberto Gilardino
2013,77.42857142857143,Alberto Gilardino
2014,75.0,Alberto Gilardino
2015,73.75,Alberto Gilardino
2016,74.0,Alberto Gilardino
2007,75.5,Jason Culina
2008,73.0,Jason Culina
2009,72.5,Jason Culina
2010,66.0,Jason Culina
2011,66.0,Jason Culina
2012,66.0,Jason Culina
2013,66.0,Jason Culina
2007,81.5,John Mensah
2008,80.0,John Mensah
2009,76.0,John Mensah
2010,77.5,John Mensah
2011,76.0,John Mensah
2012,73.0,John Mensah
2013,72.33333333333333,John Mensah
2007,78.5,Andrey Voronin
2008,76.0,Andrey Voronin
2009,79.0,Andrey Voronin
2010,78.5,Andrey Voronin
2011,78.5,Andrey Voronin
2012,80.0,Andrey Voronin
2013,75.5,Andrey Voronin
2014,76.0,Andrey Voronin
2007,84.5,Xabi Alonso
2008,82.0,Xabi Alonso
2009,83.5,Xabi Alonso
2010,84.5,Xabi Alonso
2011,85.5,Xabi Alonso
2012,86.5,Xabi Alonso
2013,85.5,Xabi Alonso
2014,84.16666666666667,Xabi Alonso
2015,84.8,Xabi Alonso
2016,84.0,Xabi Alonso
2007,79.0,Philippe Senderos
2008,75.0,Philippe Senderos
2009,76.0,Philippe Senderos
2010,75.0,Philippe Senderos
2011,73.0,Philippe Senderos
2012,72.5,Philippe Senderos
2013,72.83333333333333,Philippe Senderos
2014,71.33333333333333,Philippe Senderos
2015,72.0,Philippe Senderos
2016,71.5,Philippe Senderos
2007,85.5,Gabriel Milito
2008,84.0,Gabriel Milito
2009,82.5,Gabriel Milito
2010,80.0,Gabriel Milito
2011,79.0,Gabriel Milito
2012,79.0,Gabriel Milito
2007,81.5,Stewart Downing
2008,81.0,Stewart Downing
2009,81.0,Stewart Downing
2010,80.5,Stewart Downing
2011,81.5,Stewart Downing
2012,80.5,Stewart Downing
2013,77.5,Stewart Downing
2014,77.0,Stewart Downing
2015,75.5,Stewart Downing
2016,74.0,Stewart Downing
2007,89.0,Cristiano Ronaldo
2008,91.0,Cristiano Ronaldo
2009,89.5,Cristiano Ronaldo
2010,89.0,Cristiano Ronaldo
2011,90.5,Cristiano Ronaldo
2012,92.0,Cristiano Ronaldo
2013,92.0,Cristiano Ronaldo
2014,92.0,Cristiano Ronaldo
2015,92.6,Cristiano Ronaldo
2007,85.5,Philipp Lahm
2008,87.0,Philipp Lahm
2009,86.0,Philipp Lahm
2010,86.0,Philipp Lahm
2011,86.0,Philipp Lahm
2012,87.0,Philipp Lahm
2013,87.0,Philipp Lahm
2014,87.0,Philipp Lahm
2015,87.0,Philipp Lahm
2016,87.0,Philipp Lahm
2007,81.5,Aaron Lennon
2008,80.0,Aaron Lennon
2009,79.0,Aaron Lennon
2010,83.0,Aaron Lennon
2011,82.0,Aaron Lennon
2012,80.5,Aaron Lennon
2013,80.0,Aaron Lennon
2014,79.0,Aaron Lennon
2015,77.66666666666667,Aaron Lennon
2007,77.0,Bonaventure Kalou
2008,77.0,Bonaventure Kalou
2009,70.5,Bonaventure Kalou
2010,69.0,Bonaventure Kalou
2007,80.0,Kanga Akale
2008,75.0,Kanga Akale
2009,67.0,Kanga Akale
2010,67.0,Kanga Akale
2011,67.0,Kanga Akale
2013,67.0,Kanga Akale
2007,67.0,Hamdi Kasraoui
2009,67.0,Hamdi Kasraoui
2010,67.0,Hamdi Kasraoui
2011,67.0,Hamdi Kasraoui
2012,65.0,Hamdi Kasraoui
2007,68.0,Kossi Agassa
2008,68.0,Kossi Agassa
2009,68.0,Kossi Agassa
2010,68.0,Kossi Agassa
2011,68.0,Kossi Agassa
2012,70.5,Kossi Agassa
2013,77.5,Kossi Agassa
2014,78.8,Kossi Agassa
2015,75.25,Kossi Agassa
2016,73.0,Kossi Agassa
2007,80.5,Aruna Dindane
2008,77.0,Aruna Dindane
2009,69.0,Aruna Dindane
2010,69.0,Aruna Dindane
2013,69.0,Aruna Dindane
2007,83.0,Andrea Barzagli
2008,80.0,Andrea Barzagli
2009,81.0,Andrea Barzagli
2010,79.0,Andrea Barzagli
2011,78.5,Andrea Barzagli
2012,83.0,Andrea Barzagli
2013,84.6,Andrea Barzagli
2014,83.6,Andrea Barzagli
2015,83.5,Andrea Barzagli
2016,84.85714285714286,Andrea Barzagli
2007,81.5,Pablo Ibanez
2008,75.0,Pablo Ibanez
2009,76.0,Pablo Ibanez
2010,74.0,Pablo Ibanez
2011,73.5,Pablo Ibanez
2012,71.5,Pablo Ibanez
2013,70.25,Pablo Ibanez
2007,75.5,Carlos Bocanegra
2008,73.0,Carlos Bocanegra
2009,74.0,Carlos Bocanegra
2010,75.0,Carlos Bocanegra
2011,72.5,Carlos Bocanegra
2012,74.0,Carlos Bocanegra
2013,70.25,Carlos Bocanegra
2014,69.4,Carlos Bocanegra
2007,76.0,Sulley Ali Muntari
2008,82.0,Sulley Ali Muntari
2009,80.5,Sulley Ali Muntari
2010,79.0,Sulley Ali Muntari
2011,77.5,Sulley Ali Muntari
2012,78.0,Sulley Ali Muntari
2013,76.4,Sulley Ali Muntari
2014,76.0,Sulley Ali Muntari
2015,74.33333333333333,Sulley Ali Muntari
2016,74.5,Sulley Ali Muntari
2007,81.0,Cristian Zaccardo
2008,77.0,Cristian Zaccardo
2009,75.0,Cristian Zaccardo
2010,75.5,Cristian Zaccardo
2011,76.5,Cristian Zaccardo
2012,76.5,Cristian Zaccardo
2013,75.85714285714286,Cristian Zaccardo
2014,73.14285714285714,Cristian Zaccardo
2015,73.25,Cristian Zaccardo
2016,73.0,Cristian Zaccardo
2007,74.5,Jaroslav Plasil
2008,70.5,Jaroslav Plasil
2009,77.0,Jaroslav Plasil
2010,78.5,Jaroslav Plasil
2011,79.5,Jaroslav Plasil
2012,79.0,Jaroslav Plasil
2013,74.88888888888889,Jaroslav Plasil
2014,71.83333333333333,Jaroslav Plasil
2015,74.33333333333333,Jaroslav Plasil
2007,77.0,Emerse Fae
2008,69.0,Emerse Fae
2009,74.0,Emerse Fae
2010,73.5,Emerse Fae
2011,73.0,Emerse Fae
2007,89.0,David Villa
2008,86.0,David Villa
2009,87.0,David Villa
2010,88.0,David Villa
2011,88.0,David Villa
2012,86.0,David Villa
2013,83.0,David Villa
2014,82.25,David Villa
2015,80.25,David Villa
2016,81.0,David Villa
2007,75.0,Ivan Leko
2008,72.0,Ivan Leko
2009,70.5,Ivan Leko
2010,69.5,Ivan Leko
2011,70.0,Ivan Leko
2012,67.5,Ivan Leko
2013,68.33333333333333,Ivan Leko
2007,85.0,Ricardo Carvalho
2008,85.0,Ricardo Carvalho
2009,84.0,Ricardo Carvalho
2010,84.0,Ricardo Carvalho
2011,84.0,Ricardo Carvalho
2012,80.5,Ricardo Carvalho
2013,77.2,Ricardo Carvalho
2014,77.0,Ricardo Carvalho
2015,77.0,Ricardo Carvalho
2016,78.0,Ricardo Carvalho
2007,75.0,Christoph Spycher
2008,72.0,Christoph Spycher
2009,71.0,Christoph Spycher
2010,71.0,Christoph Spycher
2011,69.0,Christoph Spycher
2012,66.0,Christoph Spycher
2013,64.8,Christoph Spycher
2014,64.0,Christoph Spycher
2007,71.0,Ricardo Costa
2008,76.0,Ricardo Costa
2009,75.5,Ricardo Costa
